"DATE","state","land_rig_count"
2017-10-20,"Alabama",2
2017-10-27,"Alabama",2
2017-11-03,"Alabama",1
2017-11-10,"Alabama",1
2017-11-17,"Alabama",1
2017-11-22,"Alabama",1
2017-12-01,"Alabama",1
2017-12-08,"Alabama",1
2017-12-15,"Alabama",1
2017-12-22,"Alabama",2
2017-12-29,"Alabama",2
2018-01-05,"Alabama",2
2018-01-12,"Alabama",2
2018-01-19,"Alabama",1
2018-01-26,"Alabama",1
2018-02-02,"Alabama",1
2018-02-09,"Alabama",1
2018-02-16,"Alabama",1
2018-02-23,"Alabama",1
2018-03-02,"Alabama",1
2018-03-09,"Alabama",1
2018-03-16,"Alabama",1
2018-03-23,"Alabama",1
2018-03-29,"Alabama",1
2018-04-06,"Alabama",0
2018-04-13,"Alabama",0
2018-04-20,"Alabama",1
2018-04-27,"Alabama",1
2018-05-04,"Alabama",1
2018-05-11,"Alabama",1
2018-05-18,"Alabama",1
2018-05-25,"Alabama",1
2018-06-01,"Alabama",1
2018-06-08,"Alabama",2
2018-06-15,"Alabama",2
2018-06-22,"Alabama",2
2018-06-29,"Alabama",0
2018-07-06,"Alabama",1
2018-07-13,"Alabama",1
2018-07-20,"Alabama",1
2018-07-27,"Alabama",1
2018-08-03,"Alabama",2
2018-08-10,"Alabama",1
2018-08-17,"Alabama",1
2018-08-24,"Alabama",1
2018-08-31,"Alabama",1
2018-09-07,"Alabama",1
2018-09-14,"Alabama",1
2018-09-21,"Alabama",1
2018-09-28,"Alabama",1
2018-10-05,"Alabama",1
2018-10-12,"Alabama",1
2018-10-19,"Alabama",1
2018-10-26,"Alabama",1
2018-11-02,"Alabama",1
2018-11-09,"Alabama",1
2018-11-16,"Alabama",1
2018-11-21,"Alabama",1
2018-11-30,"Alabama",0
2018-12-07,"Alabama",0
2018-12-14,"Alabama",0
2018-12-21,"Alabama",2
2018-12-28,"Alabama",2
2019-01-04,"Alabama",2
2019-01-11,"Alabama",2
2019-01-18,"Alabama",2
2019-01-25,"Alabama",2
2019-02-01,"Alabama",0
2019-02-08,"Alabama",0
2019-02-15,"Alabama",1
2019-02-22,"Alabama",1
2019-03-01,"Alabama",1
2019-03-08,"Alabama",1
2019-03-15,"Alabama",0
2019-03-22,"Alabama",0
2019-03-29,"Alabama",0
2019-04-05,"Alabama",0
2019-04-12,"Alabama",1
2019-04-18,"Alabama",1
2019-04-26,"Alabama",1
2019-05-03,"Alabama",1
2019-05-10,"Alabama",2
2019-05-17,"Alabama",2
2019-05-24,"Alabama",2
2019-05-31,"Alabama",2
2019-06-07,"Alabama",3
2019-06-14,"Alabama",3
2019-06-21,"Alabama",2
2019-06-28,"Alabama",2
2019-07-03,"Alabama",2
2019-07-12,"Alabama",2
2019-07-19,"Alabama",1
2019-07-26,"Alabama",0
2019-08-02,"Alabama",0
2019-08-09,"Alabama",0
2019-08-16,"Alabama",0
2019-08-23,"Alabama",0
2019-08-30,"Alabama",0
2019-09-06,"Alabama",0
2019-09-13,"Alabama",0
2019-09-20,"Alabama",1
2019-09-27,"Alabama",1
2019-10-04,"Alabama",1
2019-10-11,"Alabama",1
2019-10-18,"Alabama",1
2019-10-25,"Alabama",0
2019-11-01,"Alabama",0
2019-11-08,"Alabama",0
2019-11-15,"Alabama",0
2019-11-22,"Alabama",0
2019-11-27,"Alabama",0
2019-12-06,"Alabama",0
2019-12-13,"Alabama",1
2019-12-20,"Alabama",1
2019-12-27,"Alabama",1
2020-01-03,"Alabama",0
2020-01-10,"Alabama",0
2020-01-17,"Alabama",0
2020-01-24,"Alabama",0
2020-01-31,"Alabama",0
2020-02-07,"Alabama",0
2020-02-14,"Alabama",0
2020-02-21,"Alabama",0
2020-02-28,"Alabama",0
2020-03-06,"Alabama",1
2020-03-13,"Alabama",1
2020-03-20,"Alabama",1
2020-03-27,"Alabama",1
2020-04-03,"Alabama",1
2020-04-09,"Alabama",1
2000-01-07,"Alaska",3
2000-01-14,"Alaska",6
2000-01-21,"Alaska",5
2000-01-28,"Alaska",4
2000-02-04,"Alaska",4
2000-02-11,"Alaska",5
2000-02-18,"Alaska",5
2000-02-25,"Alaska",5
2000-03-03,"Alaska",7
2000-03-10,"Alaska",7
2000-03-17,"Alaska",5
2000-03-24,"Alaska",5
2000-03-31,"Alaska",5
2000-04-07,"Alaska",6
2000-04-14,"Alaska",4
2000-04-20,"Alaska",5
2000-04-28,"Alaska",3
2000-05-05,"Alaska",5
2000-05-12,"Alaska",6
2000-05-19,"Alaska",6
2000-05-26,"Alaska",4
2000-06-02,"Alaska",6
2000-06-09,"Alaska",6
2000-06-16,"Alaska",6
2000-06-23,"Alaska",7
2000-06-30,"Alaska",9
2000-07-07,"Alaska",7
2000-07-14,"Alaska",8
2000-07-21,"Alaska",7
2000-07-28,"Alaska",9
2000-08-04,"Alaska",8
2000-08-11,"Alaska",10
2000-08-18,"Alaska",11
2000-08-25,"Alaska",11
2000-09-01,"Alaska",10
2000-09-08,"Alaska",9
2000-09-15,"Alaska",9
2000-09-22,"Alaska",11
2000-09-29,"Alaska",10
2000-10-06,"Alaska",10
2000-10-13,"Alaska",10
2000-10-20,"Alaska",11
2000-10-27,"Alaska",11
2000-11-03,"Alaska",11
2000-11-10,"Alaska",11
2000-11-17,"Alaska",10
2000-11-22,"Alaska",10
2000-12-01,"Alaska",12
2000-12-08,"Alaska",12
2000-12-15,"Alaska",12
2000-12-21,"Alaska",12
2000-12-29,"Alaska",12
2001-01-05,"Alaska",13
2001-01-12,"Alaska",13
2001-01-19,"Alaska",13
2001-01-26,"Alaska",12
2001-02-02,"Alaska",12
2001-02-09,"Alaska",12
2001-02-16,"Alaska",11
2001-02-23,"Alaska",11
2001-03-02,"Alaska",13
2001-03-09,"Alaska",13
2001-03-16,"Alaska",14
2001-03-23,"Alaska",13
2001-03-30,"Alaska",14
2001-04-06,"Alaska",12
2001-04-12,"Alaska",14
2001-04-20,"Alaska",12
2001-04-27,"Alaska",12
2001-05-04,"Alaska",11
2001-05-11,"Alaska",11
2001-05-18,"Alaska",11
2001-05-25,"Alaska",12
2001-06-01,"Alaska",13
2001-06-08,"Alaska",13
2001-06-15,"Alaska",13
2001-06-22,"Alaska",12
2001-06-29,"Alaska",10
2001-07-06,"Alaska",11
2001-07-13,"Alaska",10
2001-07-20,"Alaska",12
2001-07-27,"Alaska",9
2001-08-03,"Alaska",10
2001-08-10,"Alaska",10
2001-08-17,"Alaska",11
2001-08-24,"Alaska",12
2001-08-31,"Alaska",10
2001-09-07,"Alaska",9
2001-09-14,"Alaska",10
2001-09-21,"Alaska",9
2001-09-28,"Alaska",10
2001-10-05,"Alaska",10
2001-10-12,"Alaska",11
2001-10-19,"Alaska",12
2001-10-26,"Alaska",14
2001-11-02,"Alaska",14
2001-11-09,"Alaska",12
2001-11-16,"Alaska",12
2001-11-21,"Alaska",12
2001-11-30,"Alaska",12
2001-12-07,"Alaska",13
2001-12-14,"Alaska",13
2001-12-21,"Alaska",13
2001-12-28,"Alaska",12
2002-01-04,"Alaska",13
2002-01-11,"Alaska",13
2002-01-18,"Alaska",12
2002-01-25,"Alaska",12
2002-02-01,"Alaska",13
2002-02-08,"Alaska",13
2002-02-15,"Alaska",13
2002-02-22,"Alaska",12
2002-03-01,"Alaska",13
2002-03-08,"Alaska",13
2002-03-15,"Alaska",13
2002-03-22,"Alaska",13
2002-03-28,"Alaska",14
2002-04-05,"Alaska",12
2002-04-12,"Alaska",12
2002-04-19,"Alaska",10
2002-04-26,"Alaska",10
2002-05-03,"Alaska",10
2002-05-10,"Alaska",10
2002-05-17,"Alaska",10
2002-05-24,"Alaska",10
2002-05-31,"Alaska",9
2002-06-07,"Alaska",10
2002-06-14,"Alaska",10
2002-06-21,"Alaska",10
2002-06-28,"Alaska",10
2002-07-03,"Alaska",10
2002-07-12,"Alaska",10
2002-07-19,"Alaska",7
2002-07-26,"Alaska",7
2002-08-02,"Alaska",8
2002-08-09,"Alaska",8
2002-08-16,"Alaska",7
2002-08-23,"Alaska",8
2002-08-30,"Alaska",8
2002-09-06,"Alaska",9
2002-09-13,"Alaska",8
2002-09-20,"Alaska",8
2002-09-27,"Alaska",7
2002-10-04,"Alaska",7
2002-10-11,"Alaska",7
2002-10-18,"Alaska",9
2002-10-25,"Alaska",8
2002-11-01,"Alaska",9
2002-11-08,"Alaska",7
2002-11-15,"Alaska",6
2002-11-22,"Alaska",7
2002-11-27,"Alaska",7
2002-12-06,"Alaska",7
2002-12-13,"Alaska",8
2002-12-20,"Alaska",9
2002-12-27,"Alaska",10
2003-01-03,"Alaska",7
2003-01-10,"Alaska",9
2003-01-17,"Alaska",8
2003-01-24,"Alaska",9
2003-01-31,"Alaska",9
2003-02-07,"Alaska",9
2003-02-14,"Alaska",9
2003-02-21,"Alaska",9
2003-02-28,"Alaska",10
2003-03-07,"Alaska",11
2003-03-14,"Alaska",11
2003-03-21,"Alaska",10
2003-03-28,"Alaska",11
2003-04-04,"Alaska",10
2003-04-11,"Alaska",11
2003-04-17,"Alaska",11
2003-04-25,"Alaska",10
2003-05-02,"Alaska",8
2003-05-09,"Alaska",8
2003-05-16,"Alaska",9
2003-05-23,"Alaska",9
2003-05-30,"Alaska",9
2003-06-06,"Alaska",9
2003-06-13,"Alaska",7
2003-06-20,"Alaska",7
2003-06-27,"Alaska",8
2003-07-03,"Alaska",8
2003-07-11,"Alaska",7
2003-07-18,"Alaska",7
2003-07-25,"Alaska",7
2003-08-01,"Alaska",7
2003-08-08,"Alaska",6
2003-08-15,"Alaska",6
2003-08-22,"Alaska",5
2003-08-29,"Alaska",6
2003-09-05,"Alaska",6
2003-09-12,"Alaska",7
2003-09-19,"Alaska",8
2003-09-26,"Alaska",8
2003-10-03,"Alaska",8
2003-10-10,"Alaska",9
2003-10-17,"Alaska",9
2003-10-24,"Alaska",9
2003-10-31,"Alaska",9
2003-11-07,"Alaska",10
2003-11-14,"Alaska",9
2003-11-21,"Alaska",10
2003-11-26,"Alaska",10
2003-12-05,"Alaska",12
2003-12-12,"Alaska",12
2003-12-19,"Alaska",12
2003-12-23,"Alaska",12
2003-12-31,"Alaska",12
2004-01-09,"Alaska",10
2004-01-16,"Alaska",10
2004-01-23,"Alaska",8
2004-01-30,"Alaska",10
2004-02-06,"Alaska",10
2004-02-13,"Alaska",10
2004-02-20,"Alaska",12
2004-02-27,"Alaska",13
2004-03-05,"Alaska",14
2004-03-12,"Alaska",11
2004-03-19,"Alaska",10
2004-03-26,"Alaska",12
2004-04-02,"Alaska",12
2004-04-08,"Alaska",10
2004-04-16,"Alaska",11
2004-04-23,"Alaska",10
2004-04-30,"Alaska",8
2004-05-07,"Alaska",7
2004-05-14,"Alaska",7
2004-05-21,"Alaska",7
2004-05-28,"Alaska",8
2004-06-04,"Alaska",7
2004-06-11,"Alaska",7
2004-06-18,"Alaska",7
2004-06-25,"Alaska",6
2004-07-02,"Alaska",8
2004-07-09,"Alaska",10
2004-07-16,"Alaska",11
2004-07-23,"Alaska",10
2004-07-30,"Alaska",11
2004-08-06,"Alaska",8
2004-08-13,"Alaska",11
2004-08-20,"Alaska",10
2004-08-27,"Alaska",9
2004-09-03,"Alaska",7
2004-09-10,"Alaska",9
2004-09-17,"Alaska",8
2004-09-24,"Alaska",10
2004-10-01,"Alaska",11
2004-10-08,"Alaska",12
2004-10-15,"Alaska",12
2004-10-22,"Alaska",11
2004-10-29,"Alaska",10
2004-11-05,"Alaska",11
2004-11-12,"Alaska",11
2004-11-19,"Alaska",10
2004-11-24,"Alaska",9
2004-12-03,"Alaska",8
2004-12-10,"Alaska",9
2004-12-17,"Alaska",10
2004-12-23,"Alaska",9
2004-12-31,"Alaska",9
2005-01-07,"Alaska",7
2005-01-14,"Alaska",7
2005-01-21,"Alaska",9
2005-01-28,"Alaska",7
2005-02-04,"Alaska",9
2005-02-11,"Alaska",8
2005-02-18,"Alaska",11
2005-02-25,"Alaska",11
2005-03-04,"Alaska",10
2005-03-11,"Alaska",9
2005-03-18,"Alaska",10
2005-03-24,"Alaska",10
2005-04-01,"Alaska",11
2005-04-08,"Alaska",11
2005-04-15,"Alaska",12
2005-04-22,"Alaska",9
2005-04-29,"Alaska",8
2005-05-06,"Alaska",8
2005-05-13,"Alaska",8
2005-05-20,"Alaska",8
2005-05-27,"Alaska",9
2005-06-03,"Alaska",9
2005-06-10,"Alaska",10
2005-06-17,"Alaska",10
2005-06-24,"Alaska",10
2005-07-01,"Alaska",10
2005-07-08,"Alaska",9
2005-07-15,"Alaska",10
2005-07-22,"Alaska",8
2005-07-29,"Alaska",8
2005-08-05,"Alaska",10
2005-08-12,"Alaska",9
2005-08-19,"Alaska",9
2005-08-26,"Alaska",10
2005-09-02,"Alaska",10
2005-09-09,"Alaska",7
2005-09-16,"Alaska",6
2005-09-23,"Alaska",8
2005-09-30,"Alaska",8
2005-10-07,"Alaska",10
2005-10-14,"Alaska",10
2005-10-21,"Alaska",8
2005-10-28,"Alaska",8
2005-11-04,"Alaska",7
2005-11-11,"Alaska",9
2005-11-18,"Alaska",9
2005-11-23,"Alaska",12
2005-12-02,"Alaska",10
2005-12-09,"Alaska",11
2005-12-16,"Alaska",10
2005-12-22,"Alaska",10
2005-12-30,"Alaska",10
2006-01-06,"Alaska",10
2006-01-13,"Alaska",11
2006-01-20,"Alaska",11
2006-01-27,"Alaska",10
2006-02-03,"Alaska",11
2006-02-10,"Alaska",10
2006-02-17,"Alaska",10
2006-02-24,"Alaska",10
2006-03-03,"Alaska",10
2006-03-10,"Alaska",9
2006-03-17,"Alaska",10
2006-03-24,"Alaska",9
2006-03-31,"Alaska",7
2006-04-07,"Alaska",9
2006-04-13,"Alaska",9
2006-04-21,"Alaska",7
2006-04-28,"Alaska",7
2006-05-05,"Alaska",7
2006-05-12,"Alaska",8
2006-05-19,"Alaska",9
2006-05-26,"Alaska",9
2006-06-02,"Alaska",9
2006-06-09,"Alaska",9
2006-06-16,"Alaska",9
2006-06-23,"Alaska",9
2006-06-30,"Alaska",8
2006-07-07,"Alaska",8
2006-07-14,"Alaska",8
2006-07-21,"Alaska",8
2006-07-28,"Alaska",9
2006-08-04,"Alaska",8
2006-08-11,"Alaska",8
2006-08-18,"Alaska",4
2006-08-25,"Alaska",6
2006-09-01,"Alaska",8
2006-09-08,"Alaska",6
2006-09-15,"Alaska",5
2006-09-22,"Alaska",6
2006-09-29,"Alaska",6
2006-10-06,"Alaska",7
2006-10-13,"Alaska",6
2006-10-20,"Alaska",6
2006-10-27,"Alaska",7
2006-11-03,"Alaska",6
2006-11-10,"Alaska",6
2006-11-17,"Alaska",6
2006-11-22,"Alaska",6
2006-12-01,"Alaska",7
2006-12-08,"Alaska",6
2006-12-15,"Alaska",9
2006-12-22,"Alaska",8
2006-12-29,"Alaska",8
2007-01-05,"Alaska",9
2007-01-12,"Alaska",9
2007-01-19,"Alaska",9
2007-01-26,"Alaska",9
2007-02-02,"Alaska",11
2007-02-09,"Alaska",9
2007-02-16,"Alaska",11
2007-02-23,"Alaska",14
2007-03-02,"Alaska",14
2007-03-09,"Alaska",13
2007-03-16,"Alaska",10
2007-03-23,"Alaska",12
2007-03-30,"Alaska",12
2007-04-06,"Alaska",13
2007-04-13,"Alaska",11
2007-04-20,"Alaska",8
2007-04-27,"Alaska",6
2007-05-04,"Alaska",7
2007-05-11,"Alaska",8
2007-05-18,"Alaska",7
2007-05-25,"Alaska",8
2007-06-01,"Alaska",8
2007-06-08,"Alaska",9
2007-06-15,"Alaska",8
2007-06-22,"Alaska",7
2007-06-29,"Alaska",6
2007-07-06,"Alaska",9
2007-07-13,"Alaska",8
2007-07-20,"Alaska",9
2007-07-27,"Alaska",7
2007-08-03,"Alaska",7
2007-08-10,"Alaska",6
2007-08-17,"Alaska",4
2007-08-24,"Alaska",4
2007-08-31,"Alaska",4
2007-09-07,"Alaska",6
2007-09-14,"Alaska",5
2007-09-21,"Alaska",5
2007-09-28,"Alaska",5
2007-10-05,"Alaska",4
2007-10-12,"Alaska",5
2007-10-19,"Alaska",8
2007-10-26,"Alaska",8
2007-11-02,"Alaska",9
2007-11-09,"Alaska",11
2007-11-16,"Alaska",8
2007-11-21,"Alaska",10
2007-11-30,"Alaska",10
2007-12-07,"Alaska",10
2007-12-14,"Alaska",10
2007-12-21,"Alaska",9
2007-12-28,"Alaska",7
2008-01-04,"Alaska",6
2008-01-11,"Alaska",7
2008-01-18,"Alaska",8
2008-01-25,"Alaska",7
2008-02-01,"Alaska",9
2008-02-08,"Alaska",7
2008-02-15,"Alaska",9
2008-02-22,"Alaska",11
2008-02-29,"Alaska",8
2008-03-07,"Alaska",9
2008-03-14,"Alaska",10
2008-03-21,"Alaska",7
2008-03-28,"Alaska",7
2008-04-04,"Alaska",8
2008-04-11,"Alaska",8
2008-04-18,"Alaska",5
2008-04-25,"Alaska",6
2008-05-02,"Alaska",5
2008-05-09,"Alaska",4
2008-05-16,"Alaska",6
2008-05-23,"Alaska",6
2008-05-30,"Alaska",5
2008-06-06,"Alaska",7
2008-06-13,"Alaska",7
2008-06-20,"Alaska",6
2008-06-27,"Alaska",6
2008-07-04,"Alaska",4
2008-07-11,"Alaska",6
2008-07-18,"Alaska",7
2008-07-25,"Alaska",7
2008-08-01,"Alaska",5
2008-08-08,"Alaska",5
2008-08-15,"Alaska",7
2008-08-22,"Alaska",6
2008-08-29,"Alaska",6
2008-09-05,"Alaska",7
2008-09-12,"Alaska",8
2008-09-19,"Alaska",8
2008-09-26,"Alaska",8
2008-10-03,"Alaska",6
2008-10-10,"Alaska",6
2008-10-17,"Alaska",4
2008-10-24,"Alaska",4
2008-10-31,"Alaska",5
2008-11-07,"Alaska",7
2008-11-14,"Alaska",7
2008-11-21,"Alaska",7
2008-11-26,"Alaska",9
2008-12-05,"Alaska",9
2008-12-12,"Alaska",10
2008-12-19,"Alaska",9
2008-12-26,"Alaska",9
2009-01-02,"Alaska",9
2009-01-09,"Alaska",9
2009-01-16,"Alaska",8
2009-01-23,"Alaska",11
2009-01-30,"Alaska",10
2009-02-06,"Alaska",9
2009-02-13,"Alaska",8
2009-02-20,"Alaska",7
2009-02-27,"Alaska",11
2009-03-06,"Alaska",11
2009-03-13,"Alaska",11
2009-03-20,"Alaska",10
2009-03-27,"Alaska",9
2009-04-03,"Alaska",12
2009-04-09,"Alaska",9
2009-04-17,"Alaska",7
2009-04-24,"Alaska",8
2009-05-01,"Alaska",4
2009-05-08,"Alaska",5
2009-05-15,"Alaska",6
2009-05-22,"Alaska",5
2009-05-29,"Alaska",6
2009-06-05,"Alaska",6
2009-06-12,"Alaska",4
2009-06-19,"Alaska",4
2009-06-26,"Alaska",6
2009-07-02,"Alaska",6
2009-07-10,"Alaska",5
2009-07-11,"Alaska",5
2009-07-24,"Alaska",6
2009-07-31,"Alaska",5
2009-08-07,"Alaska",7
2009-08-14,"Alaska",8
2009-08-21,"Alaska",7
2009-08-28,"Alaska",8
2009-09-04,"Alaska",7
2009-09-11,"Alaska",6
2009-09-18,"Alaska",7
2009-09-25,"Alaska",6
2009-10-02,"Alaska",6
2009-10-09,"Alaska",6
2009-10-16,"Alaska",6
2009-10-23,"Alaska",5
2009-10-30,"Alaska",6
2009-11-06,"Alaska",6
2009-11-13,"Alaska",7
2009-11-20,"Alaska",8
2009-11-25,"Alaska",7
2009-12-04,"Alaska",7
2009-12-11,"Alaska",9
2009-12-18,"Alaska",9
2009-12-23,"Alaska",8
2009-12-31,"Alaska",7
2010-01-08,"Alaska",7
2010-01-15,"Alaska",5
2010-01-22,"Alaska",7
2010-01-29,"Alaska",9
2010-02-05,"Alaska",8
2010-02-12,"Alaska",9
2010-02-19,"Alaska",8
2010-02-26,"Alaska",10
2010-03-05,"Alaska",10
2010-03-12,"Alaska",8
2010-03-19,"Alaska",10
2010-03-26,"Alaska",12
2010-04-01,"Alaska",9
2010-04-09,"Alaska",10
2010-04-16,"Alaska",10
2010-04-23,"Alaska",9
2010-04-30,"Alaska",9
2010-05-07,"Alaska",10
2010-05-14,"Alaska",8
2010-05-21,"Alaska",7
2010-05-28,"Alaska",9
2010-06-04,"Alaska",7
2010-06-11,"Alaska",9
2010-06-18,"Alaska",8
2010-06-25,"Alaska",9
2010-07-02,"Alaska",8
2010-07-09,"Alaska",9
2010-07-16,"Alaska",5
2010-07-23,"Alaska",5
2010-07-30,"Alaska",5
2010-08-06,"Alaska",6
2010-08-13,"Alaska",5
2010-08-20,"Alaska",5
2010-08-27,"Alaska",6
2010-09-03,"Alaska",6
2010-09-10,"Alaska",8
2010-09-17,"Alaska",5
2010-09-24,"Alaska",7
2010-10-01,"Alaska",8
2010-10-08,"Alaska",7
2010-10-15,"Alaska",5
2010-10-22,"Alaska",3
2010-10-29,"Alaska",5
2010-11-05,"Alaska",7
2010-11-12,"Alaska",8
2010-11-19,"Alaska",8
2010-11-24,"Alaska",6
2010-12-03,"Alaska",9
2010-12-10,"Alaska",8
2010-12-17,"Alaska",7
2010-12-22,"Alaska",7
2010-12-30,"Alaska",6
2011-01-07,"Alaska",5
2011-01-14,"Alaska",6
2011-01-21,"Alaska",3
2011-01-28,"Alaska",6
2011-02-04,"Alaska",7
2011-02-11,"Alaska",6
2011-02-18,"Alaska",7
2011-02-25,"Alaska",6
2011-03-04,"Alaska",6
2011-03-11,"Alaska",5
2011-03-18,"Alaska",8
2011-03-25,"Alaska",6
2011-04-01,"Alaska",6
2011-04-08,"Alaska",4
2011-04-15,"Alaska",6
2011-04-21,"Alaska",4
2011-04-29,"Alaska",4
2011-05-06,"Alaska",4
2011-05-13,"Alaska",5
2011-05-20,"Alaska",5
2011-05-27,"Alaska",5
2011-06-03,"Alaska",7
2011-06-10,"Alaska",6
2011-06-17,"Alaska",6
2011-06-24,"Alaska",8
2011-07-01,"Alaska",5
2011-07-08,"Alaska",6
2011-07-15,"Alaska",8
2011-07-22,"Alaska",4
2011-07-29,"Alaska",6
2011-08-05,"Alaska",6
2011-08-12,"Alaska",6
2011-08-19,"Alaska",6
2011-08-26,"Alaska",6
2011-09-02,"Alaska",5
2011-09-09,"Alaska",6
2011-09-16,"Alaska",6
2011-09-23,"Alaska",5
2011-09-30,"Alaska",5
2011-10-07,"Alaska",7
2011-10-14,"Alaska",7
2011-10-21,"Alaska",6
2011-10-28,"Alaska",6
2011-11-04,"Alaska",7
2011-11-11,"Alaska",7
2011-11-18,"Alaska",6
2011-11-25,"Alaska",6
2011-12-02,"Alaska",5
2011-12-09,"Alaska",6
2011-12-16,"Alaska",9
2011-12-22,"Alaska",9
2011-12-29,"Alaska",8
2012-01-06,"Alaska",5
2012-01-13,"Alaska",7
2012-01-20,"Alaska",7
2012-01-27,"Alaska",11
2012-02-03,"Alaska",8
2012-02-10,"Alaska",9
2012-02-17,"Alaska",10
2012-02-24,"Alaska",9
2012-03-02,"Alaska",9
2012-03-09,"Alaska",6
2012-03-16,"Alaska",7
2012-03-23,"Alaska",6
2012-03-30,"Alaska",8
2012-04-05,"Alaska",10
2012-04-13,"Alaska",9
2012-04-20,"Alaska",7
2012-04-27,"Alaska",5
2012-05-04,"Alaska",3
2012-05-11,"Alaska",5
2012-05-18,"Alaska",5
2012-05-25,"Alaska",7
2012-06-01,"Alaska",6
2012-06-08,"Alaska",6
2012-06-15,"Alaska",6
2012-06-22,"Alaska",7
2012-06-29,"Alaska",7
2012-07-06,"Alaska",6
2012-07-13,"Alaska",5
2012-07-20,"Alaska",5
2012-07-27,"Alaska",3
2012-08-03,"Alaska",5
2012-08-10,"Alaska",5
2012-08-17,"Alaska",4
2012-08-24,"Alaska",6
2012-08-31,"Alaska",6
2012-09-07,"Alaska",6
2012-09-14,"Alaska",6
2012-09-21,"Alaska",5
2012-09-28,"Alaska",6
2012-10-05,"Alaska",3
2012-10-12,"Alaska",3
2012-10-19,"Alaska",7
2012-10-26,"Alaska",6
2012-11-02,"Alaska",5
2012-11-09,"Alaska",6
2012-11-16,"Alaska",5
2012-11-21,"Alaska",5
2012-11-30,"Alaska",6
2012-12-07,"Alaska",4
2012-12-14,"Alaska",6
2012-12-21,"Alaska",6
2012-12-28,"Alaska",7
2013-01-04,"Alaska",7
2013-01-11,"Alaska",9
2013-01-18,"Alaska",9
2013-01-25,"Alaska",6
2013-02-01,"Alaska",8
2013-02-08,"Alaska",7
2013-02-15,"Alaska",7
2013-02-22,"Alaska",8
2013-03-01,"Alaska",7
2013-03-08,"Alaska",10
2013-03-15,"Alaska",10
2013-03-22,"Alaska",9
2013-03-28,"Alaska",9
2013-04-05,"Alaska",9
2013-04-12,"Alaska",10
2013-04-19,"Alaska",8
2013-04-26,"Alaska",3
2013-05-03,"Alaska",7
2013-05-10,"Alaska",7
2013-05-17,"Alaska",8
2013-05-24,"Alaska",5
2013-05-31,"Alaska",6
2013-06-07,"Alaska",6
2013-06-14,"Alaska",6
2013-06-21,"Alaska",7
2013-06-28,"Alaska",7
2013-07-03,"Alaska",7
2013-07-12,"Alaska",8
2013-07-19,"Alaska",6
2013-07-26,"Alaska",5
2013-08-02,"Alaska",11
2013-08-09,"Alaska",10
2013-08-16,"Alaska",12
2013-08-23,"Alaska",12
2013-08-30,"Alaska",13
2013-09-06,"Alaska",13
2013-09-13,"Alaska",12
2013-09-20,"Alaska",12
2013-09-27,"Alaska",9
2013-10-04,"Alaska",7
2013-10-11,"Alaska",11
2013-10-18,"Alaska",11
2013-10-25,"Alaska",12
2013-11-01,"Alaska",10
2013-11-08,"Alaska",9
2013-11-15,"Alaska",9
2013-11-22,"Alaska",9
2013-11-27,"Alaska",8
2013-12-06,"Alaska",9
2013-12-13,"Alaska",9
2013-12-20,"Alaska",7
2013-12-27,"Alaska",9
2014-01-03,"Alaska",11
2014-01-10,"Alaska",10
2014-01-17,"Alaska",11
2014-01-24,"Alaska",11
2014-01-31,"Alaska",12
2014-02-07,"Alaska",11
2014-02-14,"Alaska",11
2014-02-21,"Alaska",14
2014-02-28,"Alaska",17
2014-03-07,"Alaska",14
2014-03-14,"Alaska",11
2014-03-21,"Alaska",11
2014-03-28,"Alaska",14
2014-04-04,"Alaska",11
2014-04-11,"Alaska",10
2014-04-17,"Alaska",9
2014-04-25,"Alaska",9
2014-05-02,"Alaska",9
2014-05-09,"Alaska",10
2014-05-16,"Alaska",8
2014-05-23,"Alaska",9
2014-05-30,"Alaska",10
2014-06-06,"Alaska",9
2014-06-13,"Alaska",9
2014-06-20,"Alaska",8
2014-06-27,"Alaska",9
2014-07-03,"Alaska",9
2014-07-11,"Alaska",11
2014-07-18,"Alaska",8
2014-07-25,"Alaska",5
2014-08-01,"Alaska",6
2014-08-08,"Alaska",8
2014-08-15,"Alaska",9
2014-08-22,"Alaska",6
2014-08-29,"Alaska",6
2014-09-05,"Alaska",6
2014-09-12,"Alaska",8
2014-09-19,"Alaska",8
2014-09-26,"Alaska",10
2014-10-03,"Alaska",9
2014-10-10,"Alaska",9
2014-10-17,"Alaska",7
2014-10-24,"Alaska",8
2014-10-31,"Alaska",8
2014-11-07,"Alaska",7
2014-11-14,"Alaska",8
2014-11-21,"Alaska",9
2014-11-26,"Alaska",9
2014-12-05,"Alaska",11
2014-12-12,"Alaska",10
2014-12-19,"Alaska",11
2014-12-26,"Alaska",10
2015-01-02,"Alaska",9
2015-01-09,"Alaska",11
2015-01-16,"Alaska",11
2015-01-23,"Alaska",11
2015-01-30,"Alaska",10
2015-02-06,"Alaska",10
2015-02-13,"Alaska",10
2015-02-20,"Alaska",7
2015-02-27,"Alaska",12
2015-03-06,"Alaska",12
2015-03-13,"Alaska",11
2015-03-20,"Alaska",15
2015-03-27,"Alaska",12
2015-04-02,"Alaska",13
2015-04-10,"Alaska",13
2015-04-17,"Alaska",12
2015-04-24,"Alaska",11
2015-05-01,"Alaska",10
2015-05-08,"Alaska",10
2015-05-15,"Alaska",9
